CpuTime, PID, StartingBurstTime, EndingBurstTime, CompletionTime
0,1,585,0,585
588,2,972,0,1560
1563,3,992,0,2555
2558,4,633,0,3191
3194,5,827,0,4021
4024,6,306,0,4330
4333,7,422,0,4755
4758,8,615,0,5373
5376,9,695,0,6071
6074,10,702,0,6776
6779,11,942,0,7721
7724,12,969,0,8693
8696,13,955,0,9651
9654,14,764,0,10418
10421,15,589,0,11010
11013,16,103,0,11116
11119,17,364,0,11483
11486,18,346,0,11832
11835,19,271,0,12106
AverageTurnaroundTime: ,7013.0